Cause of death,Age of mother,Mother's education,Birth weight,Age of infant at death,Deaths,Births,Death rate per 1000,Year
#Accidents (unintentional injuries) (V01-X59),15-19 years,9th through 12th grade with no diploma,3500 - 3999 grams,28 - 364 days,10.0,15364.0,0.65 (Unreliable),2018
#Accidents (unintentional injuries) (V01-X59),15-19 years,High school graduate or GED completed,2500 - 2999 grams,28 - 364 days,13.0,17423.0,0.75 (Unreliable),2018
#Accidents (unintentional injuries) (V01-X59),15-19 years,High school graduate or GED completed,3000 - 3499 grams,28 - 364 days,11.0,30898.0,0.36 (Unreliable),2018
#Accidents (unintentional injuries) (V01-X59),20-24 years,9th through 12th grade with no diploma,2500 - 2999 grams,28 - 364 days,28.0,23358.0,1.2,2018
#Accidents (unintentional injuries) (V01-X59),20-24 years,9th through 12th grade with no diploma,3000 - 3499 grams,28 - 364 days,22.0,40172.0,0.55,2018
#Accidents (unintentional injuries) (V01-X59),20-24 years,9th through 12th grade with no diploma,3500 - 3999 grams,28 - 364 days,13.0,21110.0,0.62 (Unreliable),2018
#Accidents (unintentional injuries) (V01-X59),20-24 years,High school graduate or GED completed,2000 - 2499 grams,28 - 364 days,12.0,18791.0,0.64 (Unreliable),2018
#Accidents (unintentional injuries) (V01-X59),20-24 years,High school graduate or GED completed,2500 - 2999 grams,28 - 364 days,54.0,69270.0,0.78,2018
#Accidents (unintentional injuries) (V01-X59),20-24 years,High school graduate or GED completed,3000 - 3499 grams,28 - 364 days,67.0,130947.0,0.51,2018
#Accidents (unintentional injuries) (V01-X59),20-24 years,High school graduate or GED completed,3500 - 3999 grams,28 - 364 days,37.0,76069.0,0.49,2018
#Accidents (unintentional injuries) (V01-X59),20-24 years,"Some college credit, but not a degree",2500 - 2999 grams,28 - 364 days,20.0,38903.0,0.52,2018
#Accidents (unintentional injuries) (V01-X59),20-24 years,"Some college credit, but not a degree",3000 - 3499 grams,28 - 364 days,23.0,78672.0,0.29,2018
#Accidents (unintentional injuries) (V01-X59),20-24 years,"Some college credit, but not a degree",3500 - 3999 grams,28 - 364 days,11.0,49004.0,0.23 (Unreliable),2018
#Accidents (unintentional injuries) (V01-X59),25-29 years,9th through 12th grade with no diploma,2500 - 2999 grams,28 - 364 days,13.0,18777.0,0.69 (Unreliable),2018
#Accidents (unintentional injuries) (V01-X59),25-29 years,9th through 12th grade with no diploma,3000 - 3499 grams,28 - 364 days,25.0,32998.0,0.76,2018
#Accidents (unintentional injuries) (V01-X59),25-29 years,High school graduate or GED completed,1500 - 1999 grams,28 - 364 days,10.0,5073.0,1.97 (Unreliable),2018
#Accidents (unintentional injuries) (V01-X59),25-29 years,High school graduate or GED completed,2000 - 2499 grams,28 - 364 days,17.0,16783.0,1.02 (Unreliable),2018
#Accidents (unintentional injuries) (V01-X59),25-29 years,High school graduate or GED completed,2500 - 2999 grams,28 - 364 days,34.0,58987.0,0.58,2018
#Accidents (unintentional injuries) (V01-X59),25-29 years,High school graduate or GED completed,3000 - 3499 grams,28 - 364 days,38.0,114683.0,0.33,2018
#Accidents (unintentional injuries) (V01-X59),25-29 years,High school graduate or GED completed,3500 - 3999 grams,28 - 364 days,24.0,72891.0,0.33,2018
#Accidents (unintentional injuries) (V01-X59),25-29 years,"Some college credit, but not a degree",2500 - 2999 grams,28 - 364 days,24.0,47992.0,0.5,2018
#Accidents (unintentional injuries) (V01-X59),25-29 years,"Some college credit, but not a degree",3000 - 3499 grams,28 - 364 days,29.0,101891.0,0.29,2018
#Accidents (unintentional injuries) (V01-X59),25-29 years,"Some college credit, but not a degree",3500 - 3999 grams,28 - 364 days,15.0,70118.0,0.21 (Unreliable),2018
#Accidents (unintentional injuries) (V01-X59),30-34 years,High school graduate or GED completed,2500 - 2999 grams,28 - 364 days,17.0,33618.0,0.51 (Unreliable),2018
#Accidents (unintentional injuries) (V01-X59),30-34 years,High school graduate or GED completed,3000 - 3499 grams,28 - 364 days,22.0,65582.0,0.34,2018
#Accidents (unintentional injuries) (V01-X59),30-34 years,"Some college credit, but not a degree",2500 - 2999 grams,28 - 364 days,19.0,32227.0,0.59 (Unreliable),2018
#Accidents (unintentional injuries) (V01-X59),30-34 years,"Some college credit, but not a degree",3000 - 3499 grams,28 - 364 days,18.0,66511.0,0.27 (Unreliable),2018
#Accidents (unintentional injuries) (V01-X59),30-34 years,"Bachelor's degree (BA, AB, BS)",3000 - 3499 grams,28 - 364 days,10.0,120911.0,0.08 (Unreliable),2018
Accidental suffocation and strangulation in bed (W75),15-19 years,9th through 12th grade with no diploma,2500 - 2999 grams,28 - 364 days,10.0,19167.0,0.52 (Unreliable),2018
Accidental suffocation and strangulation in bed (W75),15-19 years,9th through 12th grade with no diploma,3000 - 3499 grams,28 - 364 days,14.0,32060.0,0.44 (Unreliable),2018
Accidental suffocation and strangulation in bed (W75),15-19 years,High school graduate or GED completed,2500 - 2999 grams,28 - 364 days,11.0,17423.0,0.63 (Unreliable),2018
Accidental suffocation and strangulation in bed (W75),20-24 years,9th through 12th grade with no diploma,2500 - 2999 grams,28 - 364 days,27.0,23358.0,1.16,2018
Accidental suffocation and strangulation in bed (W75),20-24 years,9th through 12th grade with no diploma,3000 - 3499 grams,28 - 364 days,13.0,40172.0,0.32 (Unreliable),2018
Accidental suffocation and strangulation in bed (W75),20-24 years,9th through 12th grade with no diploma,3500 - 3999 grams,28 - 364 days,12.0,21110.0,0.57 (Unreliable),2018
Accidental suffocation and strangulation in bed (W75),20-24 years,High school graduate or GED completed,2500 - 2999 grams,28 - 364 days,41.0,69270.0,0.59,2018
Accidental suffocation and strangulation in bed (W75),20-24 years,High school graduate or GED completed,3000 - 3499 grams,28 - 364 days,46.0,130947.0,0.35,2018
Accidental suffocation and strangulation in bed (W75),20-24 years,High school graduate or GED completed,3500 - 3999 grams,28 - 364 days,24.0,76069.0,0.32,2018
Accidental suffocation and strangulation in bed (W75),20-24 years,"Some college credit, but not a degree",2500 - 2999 grams,28 - 364 days,16.0,38903.0,0.41 (Unreliable),2018
Accidental suffocation and strangulation in bed (W75),20-24 years,"Some college credit, but not a degree",3000 - 3499 grams,28 - 364 days,17.0,78672.0,0.22 (Unreliable),2018
Accidental suffocation and strangulation in bed (W75),25-29 years,9th through 12th grade with no diploma,3000 - 3499 grams,28 - 364 days,20.0,32998.0,0.61,2018
Accidental suffocation and strangulation in bed (W75),25-29 years,High school graduate or GED completed,2000 - 2499 grams,28 - 364 days,14.0,16783.0,0.84 (Unreliable),2018
Accidental suffocation and strangulation in bed (W75),25-29 years,High school graduate or GED completed,2500 - 2999 grams,28 - 364 days,27.0,58987.0,0.46,2018
Accidental suffocation and strangulation in bed (W75),25-29 years,High school graduate or GED completed,3000 - 3499 grams,28 - 364 days,26.0,114683.0,0.23,2018
Accidental suffocation and strangulation in bed (W75),25-29 years,High school graduate or GED completed,3500 - 3999 grams,28 - 364 days,15.0,72891.0,0.21 (Unreliable),2018
Accidental suffocation and strangulation in bed (W75),25-29 years,"Some college credit, but not a degree",2500 - 2999 grams,28 - 364 days,18.0,47992.0,0.38 (Unreliable),2018
Accidental suffocation and strangulation in bed (W75),25-29 years,"Some college credit, but not a degree",3000 - 3499 grams,28 - 364 days,15.0,101891.0,0.15 (Unreliable),2018
Accidental suffocation and strangulation in bed (W75),25-29 years,"Some college credit, but not a degree",3500 - 3999 grams,28 - 364 days,10.0,70118.0,0.14 (Unreliable),2018
Accidental suffocation and strangulation in bed (W75),30-34 years,High school graduate or GED completed,3000 - 3499 grams,28 - 364 days,16.0,65582.0,0.24 (Unreliable),2018
Accidental suffocation and strangulation in bed (W75),30-34 years,"Some college credit, but not a degree",2500 - 2999 grams,28 - 364 days,15.0,32227.0,0.47 (Unreliable),2018
Accidental suffocation and strangulation in bed (W75),30-34 years,"Some college credit, but not a degree",3000 - 3499 grams,28 - 364 days,14.0,66511.0,0.21 (Unreliable),2018
"#Assault (homicide) (*U01,X85-Y09)",20-24 years,High school graduate or GED completed,2500 - 2999 grams,28 - 364 days,14.0,69270.0,0.20 (Unreliable),2018
"#Assault (homicide) (*U01,X85-Y09)",20-24 years,High school graduate or GED completed,3000 - 3499 grams,28 - 364 days,11.0,130947.0,0.08 (Unreliable),2018
"#Assault (homicide) (*U01,X85-Y09)",25-29 years,High school graduate or GED completed,3000 - 3499 grams,28 - 364 days,10.0,114683.0,0.09 (Unreliable),2018
"Certain infectious and parasitic diseases (A00-B99,U07.1)",15-19 years,High school graduate or GED completed,500 - 999 grams,28 - 364 days,13.0,490.0,26.59 (Unreliable),2019
"Certain infectious and parasitic diseases (A00-B99,U07.1)",20-24 years,High school graduate or GED completed,500 - 999 grams,28 - 364 days,19.0,1797.0,10.61 (Unreliable),2019
"Certain infectious and parasitic diseases (A00-B99,U07.1)",25-29 years,High school graduate or GED completed,500 - 999 grams,28 - 364 days,19.0,1644.0,11.57 (Unreliable),2019
"Certain infectious and parasitic diseases (A00-B99,U07.1)",25-29 years,"Some college credit, but not a degree",500 - 999 grams,28 - 364 days,16.0,1233.0,13.00 (Unreliable),2019
"Certain infectious and parasitic diseases (A00-B99,U07.1)",30-34 years,High school graduate or GED completed,500 - 999 grams,28 - 364 days,10.0,1162.0,8.61 (Unreliable),2019
"Certain infectious and parasitic diseases (A00-B99,U07.1)",30-34 years,"Some college credit, but not a degree",500 - 999 grams,28 - 364 days,12.0,1073.0,11.21 (Unreliable),2019
#Diarrhea and gastroenteritis of infectious origin (A09),20-24 years,High school graduate or GED completed,500 - 999 grams,28 - 364 days,11.0,1797.0,6.14 (Unreliable),2019
"Diseases of the respiratory system (J00-J98,U04)",20-24 years,High school graduate or GED completed,500 - 999 grams,28 - 364 days,10.0,1797.0,5.59 (Unreliable),2019
"Diseases of the respiratory system (J00-J98,U04)",20-24 years,High school graduate or GED completed,2500 - 2999 grams,28 - 364 days,16.0,69511.0,0.23 (Unreliable),2019
"Diseases of the respiratory system (J00-J98,U04)",20-24 years,High school graduate or GED completed,3000 - 3499 grams,28 - 364 days,13.0,129510.0,0.10 (Unreliable),2019
"Diseases of the respiratory system (J00-J98,U04)",25-29 years,High school graduate or GED completed,500 - 999 grams,28 - 364 days,11.0,1644.0,6.70 (Unreliable),2019
"Diseases of the respiratory system (J00-J98,U04)",25-29 years,High school graduate or GED completed,2500 - 2999 grams,28 - 364 days,12.0,60628.0,0.20 (Unreliable),2019
Certain conditions originating in the perinatal period (P00-P96),15-19 years,9th through 12th grade with no diploma,499 grams or less,Under 1 hour,31.0,120.0,260.7,2019
Certain conditions originating in the perinatal period (P00-P96),15-19 years,9th through 12th grade with no diploma,499 grams or less,1 - 23 hours,59.0,120.0,488.46,2019
Certain conditions originating in the perinatal period (P00-P96),15-19 years,9th through 12th grade with no diploma,500 - 999 grams,Under 1 hour,15.0,482.0,31.36 (Unreliable),2019
Certain conditions originating in the perinatal period (P00-P96),15-19 years,9th through 12th grade with no diploma,500 - 999 grams,1 - 23 hours,29.0,482.0,60.76,2019
Certain conditions originating in the perinatal period (P00-P96),15-19 years,9th through 12th grade with no diploma,500 - 999 grams,1 - 6 days,23.0,482.0,48.27,2019
Certain conditions originating in the perinatal period (P00-P96),15-19 years,9th through 12th grade with no diploma,500 - 999 grams,7 - 27 days,21.0,482.0,43.69,2019
Certain conditions originating in the perinatal period (P00-P96),15-19 years,9th through 12th grade with no diploma,500 - 999 grams,28 - 364 days,10.0,482.0,20.81 (Unreliable),2019
Certain conditions originating in the perinatal period (P00-P96),15-19 years,High school graduate or GED completed,499 grams or less,Under 1 hour,37.0,138.0,271.62,2019
Certain conditions originating in the perinatal period (P00-P96),15-19 years,High school graduate or GED completed,499 grams or less,1 - 23 hours,58.0,138.0,423.51,2019
Certain conditions originating in the perinatal period (P00-P96),15-19 years,High school graduate or GED completed,500 - 999 grams,Under 1 hour,19.0,490.0,39.18 (Unreliable),2019
Certain conditions originating in the perinatal period (P00-P96),15-19 years,High school graduate or GED completed,500 - 999 grams,1 - 23 hours,30.0,490.0,61.83,2019
Certain conditions originating in the perinatal period (P00-P96),15-19 years,High school graduate or GED completed,500 - 999 grams,1 - 6 days,17.0,490.0,35.10 (Unreliable),2019
Certain conditions originating in the perinatal period (P00-P96),15-19 years,High school graduate or GED completed,500 - 999 grams,7 - 27 days,22.0,490.0,45.15,2019
Certain conditions originating in the perinatal period (P00-P96),15-19 years,"Some college credit, but not a degree",499 grams or less,1 - 23 hours,14.0,34.0,414.08 (Unreliable),2019
Certain conditions originating in the perinatal period (P00-P96),20-24 years,8th grade or less,499 grams or less,1 - 23 hours,18.0,23.0,790.77 (Unreliable),2019
Certain conditions originating in the perinatal period (P00-P96),20-24 years,9th through 12th grade with no diploma,499 grams or less,Under 1 hour,46.0,166.0,280.09,2019
Certain conditions originating in the perinatal period (P00-P96),20-24 years,9th through 12th grade with no diploma,499 grams or less,1 - 23 hours,68.0,166.0,407.97,2019
Certain conditions originating in the perinatal period (P00-P96),20-24 years,9th through 12th grade with no diploma,500 - 999 grams,1 - 23 hours,17.0,503.0,34.50 (Unreliable),2019
Certain conditions originating in the perinatal period (P00-P96),20-24 years,9th through 12th grade with no diploma,500 - 999 grams,1 - 6 days,16.0,503.0,31.93 (Unreliable),2019
Certain conditions originating in the perinatal period (P00-P96),20-24 years,9th through 12th grade with no diploma,500 - 999 grams,7 - 27 days,26.0,503.0,51.78,2019
Certain conditions originating in the perinatal period (P00-P96),20-24 years,High school graduate or GED completed,499 grams or less,Under 1 hour,160.0,545.0,294.26,2019
Certain conditions originating in the perinatal period (P00-P96),20-24 years,High school graduate or GED completed,499 grams or less,1 - 23 hours,242.0,545.0,444.2,2019
Certain conditions originating in the perinatal period (P00-P96),20-24 years,High school graduate or GED completed,499 grams or less,1 - 6 days,23.0,545.0,42.84,2019
Certain conditions originating in the perinatal period (P00-P96),20-24 years,High school graduate or GED completed,499 grams or less,7 - 27 days,15.0,545.0,27.58 (Unreliable),2019
Certain conditions originating in the perinatal period (P00-P96),20-24 years,High school graduate or GED completed,500 - 999 grams,Under 1 hour,32.0,1797.0,18.06,2019
Certain conditions originating in the perinatal period (P00-P96),20-24 years,High school graduate or GED completed,500 - 999 grams,1 - 23 hours,97.0,1797.0,54.19,2019
Certain conditions originating in the perinatal period (P00-P96),20-24 years,High school graduate or GED completed,500 - 999 grams,1 - 6 days,83.0,1797.0,46.35,2019
Certain conditions originating in the perinatal period (P00-P96),20-24 years,High school graduate or GED completed,500 - 999 grams,7 - 27 days,90.0,1797.0,50.24,2019
Certain conditions originating in the perinatal period (P00-P96),20-24 years,High school graduate or GED completed,500 - 999 grams,28 - 364 days,28.0,1797.0,15.63,2019
Certain conditions originating in the perinatal period (P00-P96),20-24 years,High school graduate or GED completed,1000 - 1499 grams,1 - 23 hours,23.0,2418.0,9.57,2019
Certain conditions originating in the perinatal period (P00-P96),20-24 years,High school graduate or GED completed,1000 - 1499 grams,1 - 6 days,14.0,2418.0,5.90 (Unreliable),2019
Certain conditions originating in the perinatal period (P00-P96),20-24 years,High school graduate or GED completed,1000 - 1499 grams,7 - 27 days,13.0,2418.0,5.40 (Unreliable),2019
