Cause of death,Age of mother,Mother's education,Birth weight,Age of infant at death,Deaths,Births,Death rate per 1000,Year
"#Newborn affected by complications of placenta, cord and membranes (P02)",30-34,College Graduate or Higher,499 or less,Under 1 hour,10.0,290,34.83,2017
"#Newborn affected by complications of placenta, cord and membranes (P02)",30-34,College Graduate or Higher,499 or less,1 - 23 hours,13.0,290,45.05,2017
"#Newborn affected by complications of placenta, cord and membranes (P02)",30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",499 or less,1 - 23 hours,11.0,144,76.94,2017
Newborn affected by complications involving placenta (P02.0-P02.3),20-24,High School Graduate,499 or less,1 - 23 hours,12.0,608,19.81,2017
Newborn affected by complications involving placenta (P02.0-P02.3),25-29,High School Graduate,500 - 999,1 - 23 hours,10.0,1622,6.17,2017
Newborn affected by chorioamnionitis (P02.7),20-24,High School Graduate,499 or less,Under 1 hour,11.0,608,18.14,2017
Newborn affected by chorioamnionitis (P02.7),25-29,High School Graduate,499 or less,1 - 23 hours,15.0,517,29.09,2017
Newborn affected by chorioamnionitis (P02.7),25-29,"Associate degree (AA, AS)",499 or less,1 - 23 hours,10.0,141,71.35,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),15-19,High School Incomplete,499 or less,Under 1 hour,36.0,174,207.63,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),15-19,High School Incomplete,499 or less,1 - 23 hours,53.0,174,261.32,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),15-19,High School Incomplete,500 - 999,1 - 23 hours,16.0,602,26.63,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),15-19,High School Graduate,499 or less,Under 1 hour,27.0,189,143.62,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),15-19,High School Graduate,499 or less,1 - 23 hours,52.0,189,261.32,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),15-19,High School Graduate,500 - 999,1 - 23 hours,18.0,545,33.23,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),20-24,High School Incomplete,499 or less,Under 1 hour,17.0,159,107.67,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),20-24,High School Incomplete,499 or less,1 - 23 hours,48.0,159,261.32,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),20-24,High School Incomplete,500 - 999,1 - 23 hours,15.0,541,27.82,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),20-24,High School Graduate,499 or less,Under 1 hour,54.5,608,150.28,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),20-24,High School Graduate,499 or less,1 - 23 hours,54.5,608,261.32,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),20-24,High School Graduate,499 or less,1 - 6,11.0,608,18.22,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),20-24,High School Graduate,500 - 999,Under 1 hour,27.0,1865,14.56,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),20-24,High School Graduate,500 - 999,1 - 23 hours,52.0,1865,28.06,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),20-24,High School Graduate,500 - 999,1 - 6,12.0,1865,6.48,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),20-24,High School Graduate,500 - 999,7 - 27,12.0,1865,6.44,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),20-24,Some College Education,499 or less,Under 1 hour,40.0,334,120.21,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),20-24,Some College Education,499 or less,1 - 23 hours,54.5,334,261.32,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),20-24,Some College Education,500 - 999,Under 1 hour,14.0,1197,11.75,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),20-24,Some College Education,500 - 999,1 - 23 hours,23.0,1197,19.25,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),20-24,Some College Education,500 - 999,1 - 6,11.0,1197,9.24,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),20-24,"Associate degree (AA, AS)",499 or less,1 - 23 hours,11.0,59,186.88,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),20-24,College Graduate or Higher,499 or less,1 - 23 hours,12.0,44,261.32,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),25-29,High School Incomplete,499 or less,Under 1 hour,33.0,181,183.19,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),25-29,High School Incomplete,499 or less,1 - 23 hours,48.0,181,261.32,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),25-29,High School Incomplete,500 - 999,1 - 23 hours,10.0,545,18.51,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),25-29,High School Graduate,499 or less,Under 1 hour,54.5,517,163.3,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),25-29,High School Graduate,499 or less,1 - 23 hours,54.5,517,258.66,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),25-29,High School Graduate,500 - 999,Under 1 hour,17.0,1622,10.54,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),25-29,High School Graduate,500 - 999,1 - 23 hours,32.0,1622,19.85,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),25-29,High School Graduate,500 - 999,1 - 6,13.0,1622,8.03,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),25-29,Some College Education,499 or less,Under 1 hour,54.5,420,145.69,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),25-29,Some College Education,499 or less,1 - 23 hours,54.5,420,261.32,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),25-29,Some College Education,500 - 999,Under 1 hour,24.0,1466,16.44,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),25-29,Some College Education,500 - 999,1 - 23 hours,24.0,1466,16.49,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),25-29,Some College Education,500 - 999,1 - 6,16.0,1466,11.01,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),25-29,"Associate degree (AA, AS)",499 or less,Under 1 hour,12.0,141,85.44,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),25-29,"Associate degree (AA, AS)",499 or less,1 - 23 hours,35.0,141,249.17,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),25-29,College Graduate or Higher,499 or less,Under 1 hour,43.0,240,179.59,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),25-29,College Graduate or Higher,499 or less,1 - 23 hours,54.5,240,230.33,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),25-29,College Graduate or Higher,500 - 999,1 - 23 hours,16.0,854,18.86,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),25-29,College Graduate or Higher,500 - 999,1 - 6,10.0,854,11.76,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),25-29,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",499 or less,1 - 23 hours,10.0,70,142.97,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,Elementary School or Less,499 or less,1 - 23 hours,10.0,35,261.32,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,High School Incomplete,499 or less,Under 1 hour,13.0,102,128.7,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,High School Incomplete,499 or less,1 - 23 hours,27.0,102,261.32,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,High School Incomplete,500 - 999,1 - 23 hours,11.0,382,28.95,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,High School Graduate,499 or less,Under 1 hour,53.0,371,143.58,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,High School Graduate,499 or less,1 - 23 hours,54.5,371,261.32,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,High School Graduate,500 - 999,Under 1 hour,22.0,1130,19.64,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,High School Graduate,500 - 999,1 - 23 hours,33.0,1130,29.45,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,Some College Education,499 or less,Under 1 hour,36.0,316,114.63,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,Some College Education,499 or less,1 - 23 hours,54.5,316,241.59,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,Some College Education,500 - 999,Under 1 hour,10.0,1096,9.17,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,Some College Education,500 - 999,1 - 23 hours,27.0,1096,24.74,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,"Associate degree (AA, AS)",499 or less,Under 1 hour,18.0,152,118.83,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,"Associate degree (AA, AS)",499 or less,1 - 23 hours,34.0,152,224.71,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,College Graduate or Higher,499 or less,Under 1 hour,47.0,290,162.84,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,College Graduate or Higher,499 or less,1 - 23 hours,54.5,290,211.15,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,College Graduate or Higher,500 - 999,Under 1 hour,12.0,1022,11.85,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,College Graduate or Higher,500 - 999,1 - 23 hours,21.0,1022,20.71,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",499 or less,Under 1 hour,15.0,144,105.25,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",499 or less,1 - 23 hours,33.0,144,230.89,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",500 - 999,1 - 23 hours,11.0,547,20.21,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),30-34,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",499 or less,1 - 23 hours,13.0,34,261.32,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,High School Incomplete,499 or less,1 - 23 hours,16.0,74,217.34,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,High School Graduate,499 or less,Under 1 hour,22.0,172,128.28,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,High School Graduate,499 or less,1 - 23 hours,45.0,172,261.32,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,Some College Education,499 or less,Under 1 hour,20.0,176,114.42,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,Some College Education,499 or less,1 - 23 hours,40.0,176,228.78,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,Some College Education,500 - 999,1 - 23 hours,15.0,595,25.31,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,"Associate degree (AA, AS)",499 or less,Under 1 hour,16.0,83,193.45,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,"Associate degree (AA, AS)",499 or less,1 - 23 hours,16.0,83,194.61,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,College Graduate or Higher,499 or less,Under 1 hour,21.0,154,137.08,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,College Graduate or Higher,499 or less,1 - 23 hours,33.0,154,215.14,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,College Graduate or Higher,500 - 999,1 - 23 hours,10.0,632,15.86,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",499 or less,Under 1 hour,22.0,96,230.15,2017
Disorders related to length of gestation and fetal malnutrition (P05-P08),35-39,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",499 or less,1 - 23 hours,16.0,96,167.53,2017
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",15-19,High School Incomplete,499 or less,Under 1 hour,36.0,174,207.63,2017
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",15-19,High School Incomplete,499 or less,1 - 23 hours,53.0,174,261.32,2017
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",15-19,High School Incomplete,500 - 999,1 - 23 hours,16.0,602,26.63,2017
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",15-19,High School Graduate,499 or less,Under 1 hour,27.0,189,143.62,2017
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",15-19,High School Graduate,499 or less,1 - 23 hours,52.0,189,261.32,2017
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",15-19,High School Graduate,500 - 999,1 - 23 hours,18.0,545,33.23,2017
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24,High School Incomplete,499 or less,Under 1 hour,17.0,159,107.67,2017
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24,High School Incomplete,499 or less,1 - 23 hours,47.0,159,261.32,2017
"#Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",20-24,High School Incomplete,500 - 999,1 - 23 hours,15.0,541,27.82,2017
