Cause of death,Age of mother,Mother's education,Birth weight,Age of infant at death,Deaths,Births,Death rate per 1000,Year
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,College Graduate or Higher,500 - 999,0 - 1,10,975,10.3,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,College Graduate or Higher,500 - 999,1 - 23,15,975,15.5,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,College Graduate or Higher,500 - 999,24 - 144,10,975,10.5,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,College Graduate or Higher,200 - 499,0 - 1,34,159,211.18,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,College Graduate or Higher,200 - 499,1 - 23,42,159,262.77,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",30-34,College Graduate or Higher,500 - 999,1 - 23,16,519,30.89,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,Elementary School or Less,200 - 499,1 - 23,10,39,261.19,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,High School Incomplete,200 - 499,1 - 23,15,52,291.21,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,High School Graduate,200 - 499,0 - 1,30,191,158.87,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,High School Graduate,200 - 499,1 - 23,43,191,227.21,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,Some College Education,200 - 499,0 - 1,30,171,176.94,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,Some College Education,200 - 499,1 - 23,31,171,178.78,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,Some College Education,200 - 499,0 - 1,14,78,180.41,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,Some College Education,200 - 499,1 - 23,13,78,168.47,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,College Graduate or Higher,200 - 499,0 - 1,26,166,159.05,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,College Graduate or Higher,200 - 499,1 - 23,29,166,176.33,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,College Graduate or Higher,200 - 499,0 - 1,11,94,118.94,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",35-39,College Graduate or Higher,200 - 499,1 - 23,19,94,203.85,2019
"Disorders related to short gestation and low birth weight, not elsewhere classified",40-44,Some College Education,200 - 499,1 - 23,10,40,252.55,2019
Extremely low birth weight or extreme immaturity,15-19,High School Incomplete,200 - 499,0 - 1,15,120,125.46,2019
Extremely low birth weight or extreme immaturity,15-19,High School Incomplete,200 - 499,1 - 23,28,120,235.88,2019
Extremely low birth weight or extreme immaturity,15-19,High School Graduate,200 - 499,0 - 1,22,138,161.4,2019
Extremely low birth weight or extreme immaturity,15-19,High School Graduate,200 - 499,1 - 23,23,138,167.05,2019
Extremely low birth weight or extreme immaturity,15-19,High School Graduate,500 - 999,1 - 23,10,490,20.59,2019
Extremely low birth weight or extreme immaturity,20-24,High School Incomplete,200 - 499,0 - 1,18,166,109.27,2019
Extremely low birth weight or extreme immaturity,20-24,High School Incomplete,200 - 499,1 - 23,24,166,145.45,2019
Extremely low birth weight or extreme immaturity,20-24,High School Graduate,200 - 499,0 - 1,74,545,135.05,2019
Extremely low birth weight or extreme immaturity,20-24,High School Graduate,500 - 999,0 - 1,13,1797,7.28,2019
Extremely low birth weight or extreme immaturity,20-24,High School Graduate,500 - 999,1 - 23,27,1797,15.2,2019
Extremely low birth weight or extreme immaturity,20-24,Some College Education,200 - 499,0 - 1,35,271,129.82,2019
Extremely low birth weight or extreme immaturity,20-24,Some College Education,200 - 499,1 - 23,47,271,174.63,2019
Extremely low birth weight or extreme immaturity,20-24,Some College Education,500 - 999,1 - 23,14,987,14.34,2019
Extremely low birth weight or extreme immaturity,20-24,Some College Education,200 - 499,1 - 23,10,66,152.99,2019
Extremely low birth weight or extreme immaturity,20-24,College Graduate or Higher,200 - 499,0 - 1,10,50,200.53,2019
Extremely low birth weight or extreme immaturity,20-24,College Graduate or Higher,200 - 499,1 - 23,11,50,221.71,2019
Extremely low birth weight or extreme immaturity,25-29,High School Incomplete,200 - 499,0 - 1,10,105,96.19,2019
Extremely low birth weight or extreme immaturity,25-29,High School Incomplete,200 - 499,1 - 23,22,105,205.15,2019
Extremely low birth weight or extreme immaturity,25-29,High School Graduate,200 - 499,0 - 1,70,561,124.36,2019
Extremely low birth weight or extreme immaturity,25-29,High School Graduate,500 - 999,1 - 23,28,1644,17.13,2019
Extremely low birth weight or extreme immaturity,25-29,High School Graduate,500 - 999,24 - 144,11,1644,6.79,2019
Extremely low birth weight or extreme immaturity,25-29,Some College Education,200 - 499,0 - 1,47,401,115.99,2019
Extremely low birth weight or extreme immaturity,25-29,Some College Education,200 - 499,1 - 23,88,401,219.66,2019
Extremely low birth weight or extreme immaturity,25-29,Some College Education,500 - 999,1 - 23,18,1233,14.84,2019
Extremely low birth weight or extreme immaturity,25-29,Some College Education,200 - 499,0 - 1,17,139,122.57,2019
Extremely low birth weight or extreme immaturity,25-29,Some College Education,200 - 499,1 - 23,32,139,226.7,2019
Extremely low birth weight or extreme immaturity,25-29,Some College Education,500 - 999,1 - 23,11,485,22.93,2019
Extremely low birth weight or extreme immaturity,25-29,College Graduate or Higher,200 - 499,0 - 1,20,244,83.12,2019
Extremely low birth weight or extreme immaturity,25-29,College Graduate or Higher,200 - 499,1 - 23,56,244,227.7,2019
Extremely low birth weight or extreme immaturity,25-29,College Graduate or Higher,200 - 499,1 - 23,20,69,290.24,2019
Extremely low birth weight or extreme immaturity,30-34,Elementary School or Less,200 - 499,1 - 23,14,46,307.17,2019
Extremely low birth weight or extreme immaturity,30-34,High School Incomplete,200 - 499,1 - 23,18,93,197.73,2019
Extremely low birth weight or extreme immaturity,30-34,High School Graduate,200 - 499,0 - 1,55,421,129.73,2019
Extremely low birth weight or extreme immaturity,30-34,High School Graduate,200 - 499,1 - 23,76,421,180.44,2019
Extremely low birth weight or extreme immaturity,30-34,High School Graduate,500 - 999,1 - 23,23,1162,19.9,2019
Extremely low birth weight or extreme immaturity,30-34,Some College Education,200 - 499,0 - 1,41,298,136.28,2019
Extremely low birth weight or extreme immaturity,30-34,Some College Education,200 - 499,1 - 23,53,298,176.39,2019
Extremely low birth weight or extreme immaturity,30-34,Some College Education,500 - 999,0 - 1,10,1073,9.36,2019
Extremely low birth weight or extreme immaturity,30-34,Some College Education,500 - 999,1 - 23,10,1073,9.37,2019
Extremely low birth weight or extreme immaturity,30-34,Some College Education,200 - 499,0 - 1,19,158,121.11,2019
Extremely low birth weight or extreme immaturity,30-34,Some College Education,200 - 499,1 - 23,31,158,197.74,2019
Extremely low birth weight or extreme immaturity,30-34,College Graduate or Higher,200 - 499,0 - 1,38,286,134.3,2019
Extremely low birth weight or extreme immaturity,30-34,College Graduate or Higher,200 - 499,1 - 23,42,286,147.44,2019
Extremely low birth weight or extreme immaturity,30-34,College Graduate or Higher,500 - 999,1 - 23,13,975,13.44,2019
Extremely low birth weight or extreme immaturity,30-34,College Graduate or Higher,500 - 999,24 - 144,10,975,10.5,2019
Extremely low birth weight or extreme immaturity,30-34,College Graduate or Higher,200 - 499,0 - 1,24,159,153.58,2019
Extremely low birth weight or extreme immaturity,30-34,College Graduate or Higher,200 - 499,1 - 23,33,159,204.5,2019
Extremely low birth weight or extreme immaturity,30-34,College Graduate or Higher,500 - 999,1 - 23,15,519,28.97,2019
Extremely low birth weight or extreme immaturity,35-39,High School Incomplete,200 - 499,1 - 23,10,52,193.65,2019
Extremely low birth weight or extreme immaturity,35-39,High School Graduate,200 - 499,0 - 1,23,191,121.43,2019
Extremely low birth weight or extreme immaturity,35-39,High School Graduate,200 - 499,1 - 23,35,191,185.2,2019
Extremely low birth weight or extreme immaturity,35-39,Some College Education,200 - 499,0 - 1,27,171,159.33,2019
Extremely low birth weight or extreme immaturity,35-39,Some College Education,200 - 499,1 - 23,20,171,119.77,2019
Extremely low birth weight or extreme immaturity,35-39,Some College Education,200 - 499,0 - 1,10,78,129.01,2019
Extremely low birth weight or extreme immaturity,35-39,College Graduate or Higher,200 - 499,0 - 1,17,166,103.23,2019
Extremely low birth weight or extreme immaturity,35-39,College Graduate or Higher,200 - 499,1 - 23,22,166,133.89,2019
Extremely low birth weight or extreme immaturity,35-39,College Graduate or Higher,200 - 499,0 - 1,10,94,108.17,2019
Extremely low birth weight or extreme immaturity,35-39,College Graduate or Higher,200 - 499,1 - 23,12,94,129.17,2019
Other low birth weight or preterm,15-19,High School Incomplete,200 - 499,1 - 23,16,120,134.23,2019
Other low birth weight or preterm,20-24,High School Graduate,200 - 499,0 - 1,22,545,40.73,2019
Other low birth weight or preterm,20-24,High School Graduate,200 - 499,1 - 23,37,545,68.19,2019
Other low birth weight or preterm,20-24,Some College Education,200 - 499,1 - 23,12,271,44.67,2019
Other low birth weight or preterm,25-29,High School Graduate,200 - 499,0 - 1,25,561,44.99,2019
Other low birth weight or preterm,25-29,High School Graduate,200 - 499,1 - 23,31,561,55.45,2019
Other low birth weight or preterm,25-29,Some College Education,200 - 499,0 - 1,22,401,55.38,2019
Other low birth weight or preterm,25-29,Some College Education,200 - 499,1 - 23,15,401,38.14,2019
Other low birth weight or preterm,25-29,College Graduate or Higher,200 - 499,1 - 23,12,244,49.9,2019
Other low birth weight or preterm,30-34,High School Graduate,200 - 499,0 - 1,11,421,26.19,2019
Other low birth weight or preterm,30-34,High School Graduate,200 - 499,1 - 23,24,421,57.32,2019
Other low birth weight or preterm,30-34,Some College Education,200 - 499,1 - 23,19,298,64.17,2019
Other low birth weight or preterm,30-34,Some College Education,200 - 499,0 - 1,10,158,64.73,2019
Other low birth weight or preterm,30-34,College Graduate or Higher,200 - 499,1 - 23,14,286,49.03,2019
Other low birth weight or preterm,35-39,Some College Education,200 - 499,1 - 23,10,171,59.01,2019
Respiratory distress of newborn,20-24,High School Graduate,500 - 999,1 - 23,12,1797,6.74,2019
Respiratory distress of newborn,20-24,High School Graduate,500 - 999,24 - 144,10,1797,5.66,2019
Respiratory distress of newborn,25-29,High School Graduate,500 - 999,24 - 144,10,1644,6.23,2019
Respiratory distress of newborn,30-34,College Graduate or Higher,500 - 999,24 - 144,10,975,10.34,2019
Other respiratory conditions originating in the perinatal period,20-24,High School Graduate,500 - 999,24 - 144,11,1797,6.26,2019
Other respiratory conditions originating in the perinatal period,20-24,High School Graduate,500 - 999,672 - 8736,11,1797,6.14,2019
Other respiratory conditions originating in the perinatal period,25-29,High School Graduate,500 - 999,24 - 144,11,1644,6.73,2019
Other respiratory conditions originating in the perinatal period,25-29,High School Graduate,500 - 999,672 - 8736,12,1644,7.32,2019
Chronic respiratory disease originating in the perinatal period,20-24,High School Graduate,500 - 999,672 - 8736,10,1797,5.58,2019
Chronic respiratory disease originating in the perinatal period,25-29,High School Graduate,500 - 999,672 - 8736,10,1644,6.1,2019
Infections specific to the perinatal period,20-24,High School Graduate,500 - 999,24 - 144,13,1797,7.33,2019
Infections specific to the perinatal period,20-24,High School Graduate,500 - 999,189 - 648,26,1797,14.52,2019
Infections specific to the perinatal period,20-24,Some College Education,500 - 999,189 - 648,12,987,12.18,2019
Infections specific to the perinatal period,25-29,High School Graduate,500 - 999,24 - 144,10,1644,6.14,2019
Infections specific to the perinatal period,25-29,High School Graduate,500 - 999,189 - 648,22,1644,13.43,2019
